Price,Company Name,Stops,Duration,Destination,From,Date
$288,Alaska Airlines,1 stop,16h 25m,HNL,LAX,2023-06-01
$356,United Airlines,nonstop,5h 45m,HNL,LAX,2023-06-01
$288,Alaska Airlines,1 stop,16h 25m,HNL,LAX,2023-06-01
$366,United Airlines,nonstop,5h 46m,HNL,LAX,2023-06-01
$450,Hawaiian Airlines,nonstop,5h 50m,HNL,LAX,2023-06-01
$450,Delta,nonstop,5h 52m,HNL,LAX,2023-06-01
$450,Delta,nonstop,5h 45m,HNL,LAX,2023-06-01
$459,Alaska Airlines,nonstop,6h 05m,HNL,LAX,2023-06-01
$490,United Airlines,nonstop,6h 00m,HNL,LAX,2023-06-01
$510,Hawaiian Airlines,nonstop,5h 50m,HNL,LAX,2023-06-01
$398,Alaska Airlines,1 stop,7h 24m,HNL,LAX,2023-06-01
$510,Hawaiian Airlines,nonstop,5h 50m,HNL,LAX,2023-06-01
$395,Hawaiian Airlines,1 stop,7h 52m,HNL,LAX,2023-06-01
$556,American Airlines,nonstop,5h 48m,HNL,LAX,2023-06-01
$395,Hawaiian Airlines,1 stop,8h 22m,HNL,LAX,2023-06-01
$455,Hawaiian Airlines,1 stop,7h 39m,HNL,LAX,2023-06-01
$395,Hawaiian Airlines,1 stop,9h 00m,HNL,LAX,2023-06-01
$395,Hawaiian Airlines,1 stop,9h 22m,HNL,LAX,2023-06-01
$455,Hawaiian Airlines,1 stop,8h 30m,HNL,LAX,2023-06-01
$475,United Airlines,1 stop,8h 37m,HNL,LAX,2023-06-01
$395,Hawaiian Airlines,1 stop,9h 50m,HNL,LAX,2023-06-01
$395,Hawaiian Airlines,1 stop,9h 50m,HNL,LAX,2023-06-01
$538,Hawaiian Airlines,1 stop,7h 36m,HNL,LAX,2023-06-01
$499,United Airlines,1 stop,8h 19m,HNL,LAX,2023-06-01
$679,American Airlines,nonstop,5h 48m,HNL,LAX,2023-06-01
$455,Hawaiian Airlines,1 stop,9h 10m,HNL,LAX,2023-06-01
$475,United Airlines,1 stop,8h 55m,HNL,LAX,2023-06-01
$680,Delta,nonstop,5h 55m,HNL,LAX,2023-06-01
$481,American Airlines,1 stop,8h 55m,HNL,LAX,2023-06-01
$679,American Airlines,nonstop,5h 57m,HNL,LAX,2023-06-01
$475,United Airlines,1 stop,9h 31m,HNL,LAX,2023-06-01
$539,"United Airlines, Hawaiian Airlines",1 stop,8h 20m,HNL,LAX,2023-06-01
$455,Hawaiian Airlines,1 stop,10h 03m,HNL,LAX,2023-06-01
$426,Hawaiian Airlines,1 stop,10h 33m,HNL,LAX,2023-06-01
$426,Hawaiian Airlines,1 stop,10h 35m,HNL,LAX,2023-06-01
$481,American Airlines,1 stop,9h 38m,HNL,LAX,2023-06-01
$499,United Airlines,1 stop,9h 19m,HNL,LAX,2023-06-01
$555,American Airlines,1 stop,8h 32m,HNL,LAX,2023-06-01
$395,United Airlines,1 stop,11h 17m,HNL,LAX,2023-06-01
$538,Hawaiian Airlines,1 stop,8h 50m,HNL,LAX,2023-06-01
$459,Delta,1 stop,10h 14m,HNL,LAX,2023-06-01
$539,"United Airlines, Hawaiian Airlines",1 stop,9h 11m,HNL,LAX,2023-06-01
$555,American Airlines,1 stop,9h 02m,HNL,LAX,2023-06-01
$395,United Airlines,1 stop,11h 44m,HNL,LAX,2023-06-01
